segment_id,start_chainage_m,end_chainage_m,segment_length_m,centroid_lon,centroid_lat,azimuth_deg,pvout_annual,heat_demand_p_m2,deflection_deg,is_curved,near_station,crossing_count,building_dist_m,trains_per_day,trains_per_saturday,trains_per_sunday,in_lsg,excluded,pvout_norm,heat_norm,building_norm,traffic_norm,curve_norm,crossing_norm,weight_pvout,weight_heat,weight_building,weight_curve,weight_traffic,weight_crossing,crossing_penalty,sei_base,sei_score,rank,sei_tier
STR_039,7600,7800.0,200.0,9.072591,48.869532,334.86,1156.0159912109375,42.40112285581724,16.37,True,True,0,28.9,76,68,36,True,True,0.33331333818929687,0.7685202736170677,0.9496970853408386,1.0,0.4298153953326367,1.0,0.15440098059350177,0.4406123068836363,0.12870298486304704,0.2762837103104838,1.734933111337176e-08,0.0,1.0,0.6310632560260816,0.0,,Excluded
STR_040,7800,8000.0,200.0,9.070727,48.870734,295.23,1156.0159912109375,43.40841310763104,11.04,True,True,1,14.43,76,68,36,True,True,0.33331333818929687,0.7867774075747722,0.9842102752468636,1.0,0.6154649947753397,0.0,0.15440098059350177,0.4406123068836363,0.12870298486304704,0.2762837103104838,1.734933111337176e-08,0.0,0.85,0.6948414846460051,0.0,,Excluded
STR_041,8000,8200.0,200.0,9.068172,48.870858,247.42,1156.0159912109375,45.142685837066665,28.71,True,False,0,92.99,76,68,36,True,True,0.33331333818929687,0.8182110975995548,0.7968325144301865,1.0,0.0,1.0,0.15440098059350177,0.4406123068836363,0.12870298486304704,0.2762837103104838,1.734933111337176e-08,0.0,1.0,0.514532525884876,0.0,,Excluded
STR_042,8200,8400.0,200.0,9.066356,48.869621,212.43,1161.1300048828125,44.55889064407857,6.1,True,False,0,41.55,76,68,36,True,True,0.6923175800162817,0.8076298108025712,0.919524877164528,1.0,0.7875304771856496,1.0,0.15440098059350177,0.4406123068836363,0.12870298486304704,0.2762837103104838,1.734933111337176e-08,0.0,1.0,0.7986736031980193,0.0,,Excluded
STR_043,8400,8600.0,200.0,9.064513,48.868334,233.39,1161.1300048828125,50.76666111462857,2.71,False,False,1,13.47,76,68,36,True,True,0.6923175800162817,0.9201456391404641,0.986500023851548,1.0,0.9056078021595263,0.0,0.15440098059350177,0.4406123068836363,0.12870298486304704,0.2762837103104838,1.734933111337176e-08,0.0,0.85,0.8894922046204808,0.0,,Excluded
STR_044,8600,8800.0,200.0,9.062453,48.867172,220.47,1161.1300048828125,40.73441475431111,11.55,True,False,1,186.83,76,68,36,True,True,0.6923175800162817,0.7383111923489865,0.5730095883222821,1.0,0.5977011494252873,0.0,0.15440098059350177,0.4406123068836363,0.12870298486304704,0.2762837103104838,1.734933111337176e-08,0.0,0.85,0.6710866638371429,0.0,,Excluded
STR_045,8800,9000.0,200.0,9.061032,48.86565,206.51,1156.7469482421875,30.50345684608333,0.23,False,False,0,232.03,76,68,36,True,True,0.38462659068511934,0.5528750991178567,0.46520059151838955,1.0,0.9919888540578196,1.0,0.15440098059350177,0.4406123068836363,0.12870298486304704,0.2762837103104838,1.734933111337176e-08,0.0,1.0,0.6369333788284981,0.0,,Excluded
STR_046,9000,9200.0,200.0,9.059447,48.864253,237.01,1156.7469482421875,22.13304071874,28.67,True,False,1,165.43,76,68,36,True,True,0.38462659068511934,0.40116132223630746,0.6240519009683728,1.0,0.0013932427725530383,0.0,0.15440098059350177,0.4406123068836363,0.12870298486304704,0.2762837103104838,1.734933111337176e-08,0.0,0.85,0.31684562838313063,0.0,,Excluded
STR_047,9200,9400.0,200.0,9.05687,48.863956,273.43,1159.303955078125,22.13304071874,0.98,False,False,0,28.0,76,68,36,True,True,0.5641287115986118,0.40116132223630746,0.9518437246577303,1.0,0.9658655520724486,1.0,0.15440098059350177,0.4406123068836363,0.12870298486304704,0.2762837103104838,1.734933111337176e-08,0.0,1.0,0.6532167060984048,0.0,,Excluded
STR_048,9400,9600.0,200.0,9.054154,48.864007,274.26,1159.303955078125,21.41464986636,15.26,True,False,0,174.24,76,68,36,True,True,0.5641287115986118,0.38814048936090334,0.6030386872108,1.0,0.46847788227098575,1.0,0.15440098059350177,0.4406123068836363,0.12870298486304704,0.2762837103104838,1.734933111337176e-08,0.0,1.0,0.46516720655750593,0.0,,Excluded
STR_049,9600,9800.0,200.0,9.051708,48.864652,308.89,1159.303955078125,21.40570089210625,14.8,True,False,0,59.1,76,68,36,True,True,0.5641287115986118,0.3879782892190469,0.8776654104851405,1.0,0.4845001741553465,1.0,0.15440098059350177,0.4406123068836363,0.12870298486304704,0.2762837103104838,1.734933111337176e-08,0.0,1.0,0.5048677164368801,0.0,,Excluded
